Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-07-01,Phuentsholing,53439.27,53.44
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-07-01,Rinchending,53519.73,53.52
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-07-01,Pasakha,53573.37,53.57
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-07-01,Chimakothi,54753.22,54.75
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-07-01,Lungtenzampa,55222.98,55.22
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-07-01,Paro Town,55207.71,55.21
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-07-01,Haa,55897.49,55.9
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-07-01,Bajo Town,55527.19,55.53
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-07-01,Beychu,55750.69,55.75
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-07-01,Samtse Town,53340.73,53.34
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-07-01,Sipsoo,54576.45,54.58
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-07-01,Gomtu,53299.67,53.3
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-07-01,Gedu,54341.46,54.34
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-07-01,Lobesa,55427.02,55.43
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-07-01,Khuruthang,55507.48,55.51
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-07-01,Gasa,56691.94,56.69
