Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Phuentsholing,54074.69,54.07
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Rinchending,54155.15,54.16
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Pasakha,54208.79,54.21
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Chimakothi,55394.21,55.39
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Lungtenzampa,55863.59,55.86
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Paro Town,55848.78,55.85
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Haa,56540.62,56.54
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Bajo Town,56165.24,56.17
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Beychu,56388.74,56.39
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Samtse Town,53974.83,53.97
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Sipsoo,55212.49,55.21
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Gomtu,53934.44,53.93
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Gedu,54982.55,54.98
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Lobesa,56064.95,56.06
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Khuruthang,56145.41,56.15
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Gasa,57334.63,57.33
