Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-11-01,Phuentsholing,50414.9,50.41
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-11-01,Rinchending,50495.36,50.5
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-11-01,Pasakha,50549,50.55
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-11-01,Chimakothi,51702.35,51.7
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-11-01,Lungtenzampa,52173.87,52.17
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-11-01,Paro Town,52156.41,52.16
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-11-01,Haa,52836.42,52.84
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-11-01,Bajo Town,52490.3,52.49
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-11-01,Beychu,52713.8,52.71
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-11-01,Samtse Town,49976.25,49.98
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-11-01,Sipsoo,51549.12,51.55
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-11-01,Gomtu,50033.46,50.03
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-11-01,Gedu,51290.11,51.29
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-11-01,Lobesa,52390.75,52.39
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-11-01,Khuruthang,52471.21,52.47
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-11-01,Gasa,53632.98,53.63
