Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-03-01,Gelephu Town,61571.36,61.57
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-03-01,Sarpang,61648.54,61.65
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-03-01,Dagapela,63234.07,63.23
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-03-01,Tsirang,62750.32,62.75
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-03-01,Zhemgang,65857.46,65.86
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-03-01,Trongsa,64843.53,64.84
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-03-01,Bumthang,65252.23,65.25
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-03-01,Dagana,63718.94,63.72
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-03-01,Lhamoizingkha,64892.67,64.89
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-03-01,Dangdung,65000.13,65
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-03-01,Panbang,63123.89,63.12
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-03-01,Tingtibi,63321.78,63.32
