Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-05-16,Gelephu Forest Checkpost,37630.34,37.63
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-05-16,Sarpang,37938,37.94
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-05-16,Dagapela,39164.18,39.16
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-05-16,Tsirang,38663.32,38.66
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-05-16,Zhemgang,39337.21,39.34
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-05-16,Trongsa,40316.42,40.32
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-05-16,Bumthang,41064.24,41.06
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-05-16,Dagana,39616.72,39.62
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-05-16,Lhamoizingkha,38634.9,38.63
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-05-16,Dangdung,40984.32,40.98
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-05-16,Panbang,39182.87,39.18
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-05-16,Tingtibi,38764.55,38.76
