Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-11-16,Phuentsholing,50271.26,50.27
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-11-16,Rinchending,50351.72,50.35
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-11-16,Pasakha,50405.36,50.41
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-11-16,Chimakothi,51557.45,51.56
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-11-16,Lungtenzampa,52029.05,52.03
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-11-16,Paro Town,52011.49,52.01
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-11-16,Haa,52691.04,52.69
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-11-16,Bajo Town,52346.07,52.35
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-11-16,Beychu,52569.57,52.57
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-11-16,Samtse Town,49832.62,49.83
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-11-16,Sipsoo,51405.34,51.41
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-11-16,Gomtu,49889.83,49.89
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-11-16,Gedu,51145.19,51.15
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-11-16,Lobesa,52246.55,52.25
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-11-16,Khuruthang,52327.01,52.33
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-11-16,Gasa,53487.7,53.49
