Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-01-01,Samdrup Jongkhar,55530.84,55.53
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-01-01,Nganglam,55530.84,55.53
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-01-01,Wamrong,56980.76,56.98
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-01-01,Trashigang,57236.64,57.24
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-01-01,Trashiyangtse,58155.46,58.16
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-01-01,Mongar,58311.15,58.31
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-01-01,Gyelposing,58282.8,58.28
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-01-01,Kanglung,57432.42,57.43
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-01-01,Pemagatshel,56848.15,56.85
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-01-01,Lhuntse,58833.39,58.83
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-01-01,Jomotsangkha,54238.6,54.24
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-01-01,Autsho,58475.75,58.48
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-01-01,Doksum,57520.52,57.52
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-01-01,Bhangtar,56138.76,56.14
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-01-01,Rangjung,57521.45,57.52
