Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-04-16,Samdrup Jongkhar Gate,40394.02,40.39
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-04-16,Nganglam Potonala,40833.63,40.83
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-04-16,Wamrong,41686.87,41.69
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-04-16,Trashigang,42072.96,42.07
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-04-16,Trashiyangtse,42870.52,42.87
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-04-16,Mongar,43074.9,43.07
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-04-16,Gyelposing,43143.93,43.14
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-04-16,Kanglung,42159.6,42.16
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-04-16,Pemagatshel,41593.62,41.59
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-04-16,Lhuntse,43638.37,43.64
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-04-16,Jomotsangkha,40394.02,40.39
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-04-16,Autsho,43303.11,43.3
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-04-16,Doksum,42340.05,42.34
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-04-16,Bhangtar,41115.27,41.12
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-04-16,Rangjung,42320.83,42.32
