Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-11-01,Phuentsholing,55391.94,55.39
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-11-01,Rinchending,55463.04,55.46
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-11-01,Pasakha,55526.04,55.53
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-11-01,Chimakothi,56905.7,56.91
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-11-01,Lungtenzampa,57205.14,57.21
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-11-01,Paro Town,57363.41,57.36
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-11-01,Haa,58126.84,58.13
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-11-01,Bajo Town,57574.23,57.57
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-11-01,Beychu,57797.73,57.8
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-11-01,Samtse Town,54952.22,54.95
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-11-01,Sipsoo,56551.46,56.55
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-11-01,Gomtu,55009.57,55.01
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-11-01,Gedu,56497.57,56.5
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-11-01,Lobesa,57469.44,57.47
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-11-01,Khuruthang,57549.9,57.55
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-11-01,Gasa,58905.4,58.91
