Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-01-16,Phuentsholing,59909.96,59.91
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-01-16,Rinchending,59981.06,59.98
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-01-16,Pasakha,60044.06,60.04
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-01-16,Chimakothi,61479.01,61.48
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-01-16,Lungtenzampa,61774.78,61.77
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-01-16,Paro Town,61937.61,61.94
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-01-16,Haa,62721.42,62.72
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-01-16,Bajo Town,62118.36,62.12
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-01-16,Beychu,62341.86,62.34
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-01-16,Samtse Town,59470.24,59.47
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-01-16,Sipsoo,61075.66,61.08
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-01-16,Gomtu,59527.59,59.53
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-01-16,Gedu,61071.88,61.07
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-01-16,Lobesa,62012.29,62.01
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-01-16,Khuruthang,62092.75,62.09
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-01-16,Gasa,63495.58,63.5
