Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-01-16,Gelephu Forest Checkpost,58939,58.94
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-01-16,Sarpang,59273.55,59.27
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-01-16,Dagapela,60587.54,60.59
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-01-16,Tsirang,60101.91,60.1
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-01-16,Zhemgang,60793.11,60.79
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-01-16,Trongsa,61764.79,61.76
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-01-16,Bumthang,62592.72,62.59
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-01-16,Dagana,61068.86,61.07
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-01-16,Lhamoizingkha,59945.44,59.95
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-01-16,Dangdung,62359.55,62.36
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-01-16,Panbang,60491.53,60.49
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-01-16,Tingtibi,60108.38,60.11
