Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-09-16,Phuentsholing,55285.09,55.29
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-09-16,Rinchending,55365.55,55.37
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-09-16,Pasakha,55419.19,55.42
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-09-16,Chimakothi,56797.55,56.8
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-09-16,Chubachu,57254.11,57.25
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-09-16,Paro Shaba,57255.23,57.26
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-09-16,Haa,58018.18,58.02
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-09-16,Wangdue Zero Point,57466.76,57.47
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-09-16,Beychu,57690.26,57.69
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-09-16,Samtse Checkpost,55186.2,55.19
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-09-16,Sipsoo,56444.46,56.44
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-09-16,Pagli,55145.01,55.15
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-09-16,Gedu,56389.39,56.39
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-09-16,Mitsina,57377.36,57.38
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-09-16,Khuruthang,57442.46,57.44
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-09-16,Gasa,58796.84,58.8
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-09-16,Dorokha,56138.71,56.14
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-09-16,Langdru (Khasadrapchu),57102.13,57.1
