Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-12-01,Phuentsholing,53317.66,53.32
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-12-01,Rinchending,53398.12,53.4
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-12-01,Pasakha,53451.76,53.45
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-12-01,Chimakothi,54630.54,54.63
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-12-01,Lungtenzampa,55100.37,55.1
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-12-01,Paro Town,55085.01,55.09
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-12-01,Haa,55774.4,55.77
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-12-01,Bajo Town,55405.07,55.41
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-12-01,Beychu,55628.57,55.63
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-12-01,Samtse Town,52879.02,52.88
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-12-01,Sipsoo,54454.72,54.45
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-12-01,Gomtu,52936.23,52.94
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-12-01,Gedu,54218.77,54.22
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-12-01,Lobesa,55304.94,55.3
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-12-01,Khuruthang,55385.4,55.39
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-12-01,Gasa,56568.94,56.57
