Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-02-01,Samdrup Jongkhar,58320.33,58.32
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-02-01,Nganglam,58320.33,58.32
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-02-01,Wamrong,59799.2,59.8
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-02-01,Trashigang,60031.08,60.03
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-02-01,Trashiyangtse,60972.25,60.97
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-02-01,Mongar,61118.96,61.12
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-02-01,Gyelposing,61072.67,61.07
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-02-01,Kanglung,60246.97,60.25
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-02-01,Pemagatshel,59659.33,59.66
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-02-01,Lhuntse,61633.6,61.63
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-02-01,Jomotsangkha,57028.12,57.03
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-02-01,Autsho,61271.84,61.27
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-02-01,Doksum,60318.06,60.32
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-02-01,Bhangtar,58928.25,58.93
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-02-01,Rangjung,60322.7,60.32
