Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-06-16,Phuentsholing,51189.83,51.19
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-06-16,Rinchending,51270.29,51.27
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-06-16,Pasakha,51323.93,51.32
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-06-16,Chimakothi,52652.17,52.65
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-06-16,Chubachu,53112.06,53.11
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-06-16,Paro Shaba,53109.05,53.11
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-06-16,Haa,53853.52,53.85
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-06-16,Wangdue Zero Point,53347.83,53.35
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-06-16,Beychu,53571.33,53.57
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-06-16,Samtse Checkpost,51090.94,51.09
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-06-16,Sipsoo,52343.6,52.34
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-06-16,Pagli,51049.74,51.05
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-06-16,Gedu,52243.1,52.24
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-06-16,Mitsina,53258.43,53.26
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-06-16,Khuruthang,53324.69,53.32
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-06-16,Gasa,54636.17,54.64
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-06-16,Dorokha,52019.48,52.02
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-06-16,Langdru (Khasadrapchu),52960.08,52.96
