Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-16,Gelephu Forest Checkpost,51795.12,51.8
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-16,Sarpang,52120.66,52.12
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-16,Dagapela,53405.2,53.41
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-16,Tsirang,52914.47,52.91
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-16,Zhemgang,53599.87,53.6
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-16,Trongsa,54574.07,54.57
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-16,Bumthang,55375.14,55.38
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-16,Dagana,53876.88,53.88
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-16,Lhamoizingkha,52800.93,52.8
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-16,Dangdung,55193.35,55.19
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-16,Panbang,53347.65,53.35
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-16,Tingtibi,52952.71,52.95
