Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-05-01,Gelephu Forest Checkpost,40449.69,40.45
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-05-01,Sarpang,40779.74,40.78
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-05-01,Dagapela,42079.04,42.08
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-05-01,Tsirang,41590.86,41.59
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-05-01,Zhemgang,42279.16,42.28
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-05-01,Trongsa,43252.1,43.25
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-05-01,Bumthang,44066.63,44.07
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-05-01,Dagana,42555.54,42.56
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-05-01,Lhamoizingkha,41455.82,41.46
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-05-01,Dangdung,43859.1,43.86
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-05-01,Panbang,42002.22,42
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-05-01,Tingtibi,41613.18,41.61
