Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-01-16,Gelephu Town,55553.58,55.55
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-01-16,Sarpang,55623.16,55.62
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-01-16,Dagapela,57183.9,57.18
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-01-16,Tsirang,56695.85,56.7
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-01-16,Zhemgang,59798.09,59.8
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-01-16,Trongsa,58786.29,58.79
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-01-16,Bumthang,59172.38,59.17
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-01-16,Dagana,57660.64,57.66
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-01-16,Lhamoizingkha,58874.36,58.87
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-01-16,Dangdung,58963.55,58.96
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-01-16,Panbang,57106.11,57.11
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-01-16,Tingtibi,57294.07,57.29
