Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-04-01,Samdrup Jongkhar,41397.96,41.4
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-04-01,Nganglam,41397.96,41.4
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-04-01,Wamrong,42587.54,42.59
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-04-01,Trashigang,43059.24,43.06
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-04-01,Trashiyangtse,43777.08,43.78
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-04-01,Mongar,44013.47,44.01
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-04-01,Gyelposing,44146.52,44.15
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-04-01,Kanglung,43074.14,43.07
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-04-01,Pemagatshel,42520.17,42.52
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-04-01,Lhuntse,44604.04,44.6
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-04-01,Jomotsangkha,42338.61,42.34
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-04-01,Autsho,44283.5,44.28
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-04-01,Doksum,43315.29,43.32
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-04-01,Bhangtar,42090.51,42.09
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-04-01,Rangjung,43282.83,43.28
