Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-12-16,Phuentsholing,57909.94,57.91
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-12-16,Rinchending,57990.4,57.99
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-12-16,Pasakha,58044.04,58.04
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-12-16,Chimakothi,59454.52,59.45
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-12-16,Chubachu,59908.95,59.91
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-12-16,Paro Shaba,59912.72,59.91
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-12-16,Haa,60687.51,60.69
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-12-16,Wangdue Zero Point,60106.78,60.11
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-12-16,Beychu,60330.28,60.33
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-12-16,Samtse Checkpost,57469.11,57.47
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-12-16,Sipsoo,59072.9,59.07
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-12-16,Pagli,57527.28,57.53
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-12-16,Gedu,59046.94,59.05
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-12-16,Mitsina,60017.38,60.02
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-12-16,Khuruthang,60081.74,60.08
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-12-16,Gasa,61463.61,61.46
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-12-16,Dorokha,58778.93,58.78
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-12-16,Langdru (Khasadrapchu),59756.97,59.76
