Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-12-16,Samdrup Jongkhar,55332.35,55.33
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-12-16,Nganglam,55332.35,55.33
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-12-16,Wamrong,56780.21,56.78
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-12-16,Trashigang,57037.8,57.04
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-12-16,Trashiyangtse,57955.03,57.96
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-12-16,Mongar,58111.35,58.11
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-12-16,Gyelposing,58084.28,58.08
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-12-16,Kanglung,57232.14,57.23
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-12-16,Pemagatshel,56648.12,56.65
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-12-16,Lhuntse,58634.13,58.63
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-12-16,Jomotsangkha,54040.13,54.04
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-12-16,Autsho,58276.79,58.28
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-12-16,Doksum,57321.46,57.32
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-12-16,Bhangtar,55940.27,55.94
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-12-16,Rangjung,57322.13,57.32
