Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-01-16,Phuentsholing,62422.91,62.42
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-01-16,Rinchending,62503.37,62.5
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-01-16,Pasakha,62557.01,62.56
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-01-16,Chimakothi,63815.58,63.82
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-01-16,Lungtenzampa,64280.11,64.28
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-01-16,Paro Town,64271.34,64.27
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-01-16,Haa,64990.13,64.99
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-01-16,Bajo Town,64548.01,64.55
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-01-16,Beychu,64771.51,64.77
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-01-16,Samtse Town,62954.07,62.95
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-01-16,Sipsoo,63568.89,63.57
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-01-16,Gomtu,62786.39,62.79
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-01-16,Gedu,63405.25,63.41
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-01-16,Lobesa,64446.02,64.45
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-01-16,Khuruthang,64526.48,64.53
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-01-16,Gasa,65778.32,65.78
