Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Gelephu Town,52167.88,52.17
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Sarpang,52257.89,52.26
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Dagapela,53885.32,53.89
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Tsirang,53408.85,53.41
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Zhemgang,56524.23,56.52
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Trongsa,55506.71,55.51
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Bumthang,55953.64,55.95
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Dagana,54383.92,54.38
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Lhamoizingkha,56336.76,56.34
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Dangdung,55628.41,55.63
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Panbang,53720.41,53.72
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Tingtibi,53935.08,53.94
