Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-05-06,Gelephu Town,32263.54,32.26
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-05-06,Sarpang,32303.73,32.3
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-05-06,Dagapela,33768.49,33.77
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-05-06,Tsirang,33263.79,33.26
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-05-06,Zhemgang,36347.13,36.35
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-05-06,Trongsa,35343.55,35.34
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-05-06,Bumthang,35642.08,35.64
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-05-06,Dagana,34213.79,34.21
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-05-06,Lhamoizingkha,37310.75,37.31
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-05-06,Dangdung,35600.76,35.6
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-05-06,Panbang,33816.07,33.82
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-05-06,Tingtibi,33965.6,33.97
