Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Gelephu Town,57406.77,57.41
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Sarpang,57478.69,57.48
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Dagapela,59047.06,59.05
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Tsirang,58560.34,58.56
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Zhemgang,61664.09,61.66
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Trongsa,60651.63,60.65
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Bumthang,61044.68,61.04
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Dagana,59526.31,59.53
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Lhamoizingkha,61848.75,61.85
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Dangdung,60822.53,60.82
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Panbang,58959.3,58.96
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Tingtibi,59150.32,59.15
