Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-01,Phuentsholing,50167.97,50.17
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-01,Rinchending,50248.43,50.25
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-01,Pasakha,50302.07,50.3
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-01,Chimakothi,51453.25,51.45
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-01,Chubachu,51924.92,51.92
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-01,Paro Shaba,51907.28,51.91
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-01,Haa,52586.49,52.59
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-01,Wangdue Zero Point,52242.35,52.24
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-01,Beychu,52465.85,52.47
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-01,Samtse Checkpost,50069.32,50.07
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-01,Sipsoo,51301.95,51.3
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-01,Pagli,50028.23,50.03
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-01,Gedu,51040.98,51.04
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-01,Mitsina,52152.95,52.15
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-01,Khuruthang,52223.31,52.22
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-01,Gasa,53383.23,53.38
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-01,Dorokha,50912.92,50.91
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-01,Langdru (Khasadrapchu),51772.94,51.77
