Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Samdrup Jongkhar,44638.98,44.64
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Nganglam,44638.98,44.64
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Wamrong,45975.88,45.98
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Trashigang,46325.45,46.33
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Trashiyangtse,47157.02,47.16
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Mongar,47347.74,47.35
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Gyelposing,47389.46,47.39
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Kanglung,46442.7,46.44
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Pemagatshel,45871.59,45.87
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Lhuntse,47899.65,47.9
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Jomotsangkha,43296.17,43.3
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Autsho,47558.11,47.56
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Doksum,46597.25,46.6
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Bhangtar,45202.36,45.2
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Rangjung,46583.69,46.58
