Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-04-01,Samdrup Jongkhar Gate,41360.11,41.36
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-04-01,Nganglam Potonala,41798.63,41.8
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-04-01,Wamrong,42549.41,42.55
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-04-01,Trashigang,43021.34,43.02
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-04-01,Trashiyangtse,43738.97,43.74
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-04-01,Mongar,43975.44,43.98
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-04-01,Gyelposing,44108.66,44.11
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-04-01,Kanglung,43036.04,43.04
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-04-01,Pemagatshel,42482.11,42.48
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-04-01,Lhuntse,44566.09,44.57
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-04-01,Jomotsangkha,41360.11,41.36
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-04-01,Autsho,44245.59,44.25
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-04-01,Doksum,43277.36,43.28
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-04-01,Bhangtar,42052.58,42.05
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-04-01,Rangjung,43244.87,43.24
