Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-02-01,Phuentsholing,60078.51,60.08
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-02-01,Rinchending,60158.97,60.16
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-02-01,Pasakha,60212.61,60.21
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-02-01,Chimakothi,61450.64,61.45
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-02-01,Chubachu,61916.53,61.92
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-02-01,Paro Shaba,61906.06,61.91
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-02-01,Haa,62617.29,62.62
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-02-01,Wangdue Zero Point,62193.9,62.19
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-02-01,Beychu,62417.4,62.42
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-02-01,Samtse Checkpost,60506.08,60.51
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-02-01,Sipsoo,61222.19,61.22
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-02-01,Pagli,60338.38,60.34
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-02-01,Gedu,61039.94,61.04
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-02-01,Mitsina,62104.5,62.1
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-02-01,Khuruthang,62172.86,62.17
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-02-01,Gasa,63407.11,63.41
