Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-07-16,Samdrup Jongkhar Gate,52181.66,52.18
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-07-16,Nganglam Potonala,52226.72,52.23
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-07-16,Wamrong,53596.83,53.6
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-07-16,Trashigang,53881.52,53.88
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-07-16,Trashiyangtse,54773.51,54.77
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-07-16,Mongar,54939.97,54.94
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-07-16,Gyelposing,54933.17,54.93
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-07-16,Kanglung,54053.15,54.05
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-07-16,Pemagatshel,53472.93,53.47
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-07-16,Lhuntse,55471.33,55.47
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-07-16,Jomotsangkha,52181.66,52.18
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-07-16,Autsho,55118.64,55.12
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-07-16,Doksum,54161.68,54.16
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-07-16,Bhangtar,52789.58,52.79
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-07-16,Rangjung,54158.16,54.16
