Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-02-16,Phuentsholing,61073.84,61.07
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-02-16,Rinchending,61154.3,61.15
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-02-16,Pasakha,61207.94,61.21
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-02-16,Chimakothi,62454.69,62.45
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-02-16,Chubachu,62920,62.92
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-02-16,Paro Shaba,62910.25,62.91
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-02-16,Haa,63624.69,63.62
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-02-16,Wangdue Zero Point,63193.35,63.19
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-02-16,Beychu,63416.85,63.42
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-02-16,Samtse Checkpost,60634.43,60.63
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-02-16,Sipsoo,62218.5,62.22
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-02-16,Pagli,60692.13,60.69
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-02-16,Gedu,62044.15,62.04
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-02-16,Mitsina,63103.95,63.1
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-02-16,Khuruthang,63172.1,63.17
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-02-16,Gasa,64413.82,64.41
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-02-16,Dorokha,61864.51,61.86
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-02-16,Langdru (Khasadrapchu),62768.02,62.77
