Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-02-16,Gelephu Forest Checkpost,56655.84,56.66
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-02-16,Sarpang,57014.46,57.01
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-02-16,Dagapela,58407.02,58.41
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-02-16,Tsirang,57935.02,57.94
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-02-16,Zhemgang,58641.7,58.64
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-02-16,Trongsa,59606.65,59.61
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-02-16,Bumthang,60506.26,60.51
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-02-16,Dagana,58914.08,58.91
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-02-16,Lhamoizingkha,57663.97,57.66
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-02-16,Dangdung,60135.95,60.14
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-02-16,Panbang,58208.37,58.21
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-02-16,Tingtibi,57856.68,57.86
