Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-12-01,Samdrup Jongkhar,51593.34,51.59
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-12-01,Nganglam,51593.34,51.59
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-12-01,Wamrong,52858.68,52.86
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-12-01,Trashigang,53267.58,53.27
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-12-01,Trashiyangtse,54043.9,54.04
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-12-01,Mongar,54256.8,54.26
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-12-01,Gyelposing,54342.89,54.34
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-12-01,Kanglung,53335.1,53.34
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-12-01,Pemagatshel,52772.32,52.77
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-12-01,Lhuntse,54827.49,54.83
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-12-01,Jomotsangkha,50304.28,50.3
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-12-01,Autsho,54496.15,54.5
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-12-01,Doksum,53531.72,53.53
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-12-01,Bhangtar,52201.26,52.2
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-12-01,Rangjung,53508.98,53.51
