Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Samdrup Jongkhar,38213.64,38.21
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Nganglam,38213.64,38.21
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Wamrong,39379.56,39.38
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Trashigang,39870.87,39.87
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Trashiyangtse,40570.45,40.57
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Mongar,40814.17,40.81
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Gyelposing,40961.89,40.96
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Kanglung,39869.33,39.87
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Pemagatshel,39318.12,39.32
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Lhuntse,41410.95,41.41
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Jomotsangkha,36874.1,36.87
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Autsho,41093.78,41.09
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Doksum,40124.39,40.12
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Bhangtar,38793.87,38.79
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Rangjung,40088.9,40.09
