Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-09-16,Gelephu Forest Checkpost,52101.59,52.1
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-09-16,Sarpang,52452.18,52.45
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-09-16,Dagapela,53818.53,53.82
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-09-16,Tsirang,53341.99,53.34
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-09-16,Zhemgang,54043.5,54.04
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-09-16,Trongsa,55010.7,55.01
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-09-16,Bumthang,55886.4,55.89
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-09-16,Dagana,54317.01,54.32
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-09-16,Lhamoizingkha,56293.05,56.29
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-09-16,Dangdung,55561.83,55.56
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-09-16,Panbang,53654.12,53.65
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-09-16,Tingtibi,53291.94,53.29
