Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Samdrup Jongkhar,58579.95,58.58
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Nganglam,58579.95,58.58
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Wamrong,60061.51,60.06
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Trashigang,60291.16,60.29
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Trashiyangtse,61234.41,61.23
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Mongar,61380.29,61.38
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Gyelposing,61332.32,61.33
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Kanglung,60508.92,60.51
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Pemagatshel,59920.97,59.92
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Lhuntse,61894.22,61.89
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Jomotsangkha,59522.88,59.52
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Autsho,61532.07,61.53
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Doksum,60578.42,60.58
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Bhangtar,59353.64,59.35
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Rangjung,60583.42,60.58
