Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-07-01,Phuentsholing,54704.61,54.7
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-07-01,Rinchending,54785.07,54.79
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-07-01,Pasakha,54838.71,54.84
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-07-01,Chimakothi,56209.96,56.21
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-07-01,Chubachu,56667,56.67
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-07-01,Paro Shaba,56667.53,56.67
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-07-01,Haa,57427.86,57.43
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-07-01,Wangdue Zero Point,56882.93,56.88
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-07-01,Beychu,57106.43,57.11
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-07-01,Samtse Checkpost,54605.74,54.61
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-07-01,Sipsoo,55863.19,55.86
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-07-01,Pagli,54564.53,54.56
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-07-01,Gedu,55801.67,55.8
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-07-01,Mitsina,56793.53,56.79
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-07-01,Khuruthang,56858.79,56.86
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-07-01,Gasa,58207.09,58.21
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-07-01,Dorokha,55554.83,55.55
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-07-01,Langdru (Khasadrapchu),56515.02,56.52
