Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-02-01,Phuentsholing,61540.9,61.54
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-02-01,Rinchending,61612,61.61
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-02-01,Pasakha,61675,61.67
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-02-01,Chimakothi,63129.91,63.13
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-02-01,Lungtenzampa,63424.35,63.42
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-02-01,Paro Town,63588.83,63.59
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-02-01,Haa,64380,64.38
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-02-01,Bajo Town,63758.73,63.76
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-02-01,Beychu,63982.23,63.98
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-02-01,Samtse Town,62097.5,62.1
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-02-01,Sipsoo,62708.83,62.71
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-02-01,Gomtu,61929.35,61.93
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-02-01,Gedu,62723.14,62.72
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-02-01,Lobesa,63652.2,63.65
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-02-01,Khuruthang,63732.66,63.73
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-02-01,Gasa,65152.57,65.15
