Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-05-06,Phuentsholing,43749.91,43.75
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-05-06,Rinchending,43821.01,43.82
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-05-06,Pasakha,43884.01,43.88
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-05-06,Chimakothi,45121.2,45.12
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-05-06,Lungtenzampa,45430.11,45.43
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-05-06,Paro Town,45576.61,45.58
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-05-06,Haa,46287.53,46.29
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-05-06,Bajo Town,45864.91,45.86
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-05-06,Beychu,46088.41,46.09
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-05-06,Samtse Town,43773.23,43.77
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-05-06,Sipsoo,44893.5,44.89
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-05-06,Gomtu,43726.6,43.73
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-05-06,Gedu,44710.48,44.71
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-05-06,Lobesa,45763.42,45.76
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-05-06,Khuruthang,45843.88,45.84
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-05-06,Gasa,47077.42,47.08
