Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-05-06,Gelephu Forest Checkpost,40059.96,40.06
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-05-06,Sarpang,40389.33,40.39
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-05-06,Dagapela,41686.38,41.69
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-05-06,Tsirang,41197.81,41.2
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-05-06,Zhemgang,41885.67,41.89
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-05-06,Trongsa,42858.8,42.86
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-05-06,Bumthang,43671.29,43.67
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-05-06,Dagana,42162.15,42.16
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-05-06,Lhamoizingkha,41066.04,41.07
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-05-06,Dangdung,43467.67,43.47
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-05-06,Panbang,41612.49,41.61
Central Region,MS (in KL),Indian Oil Corporation Limited,2020-05-06,Tingtibi,41222.56,41.22
