Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-12-16,Gelephu Town,54740.8,54.74
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-12-16,Sarpang,54835.34,54.84
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-12-16,Dagapela,56477.59,56.48
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-12-16,Tsirang,56003.68,56
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-12-16,Zhemgang,59121.98,59.12
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-12-16,Trongsa,58103.19,58.1
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-12-16,Bumthang,58563.63,58.56
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-12-16,Dagana,56981.04,56.98
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-12-16,Lhamoizingkha,58896.51,58.9
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-12-16,Dangdung,58212.56,58.21
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-12-16,Panbang,56293.33,56.29
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-12-16,Tingtibi,56513.93,56.51
