Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-02-16,Phuentsholing,60202.16,60.2
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-02-16,Rinchending,60273.26,60.27
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-02-16,Pasakha,60336.26,60.34
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-02-16,Chimakothi,61774.79,61.77
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-02-16,Lungtenzampa,62070.31,62.07
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-02-16,Paro Town,62233.45,62.23
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-02-16,Haa,63018.57,63.02
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-02-16,Bajo Town,62412.25,62.41
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-02-16,Beychu,62635.75,62.64
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-02-16,Samtse Town,60655.39,60.66
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-02-16,Sipsoo,61368.26,61.37
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-02-16,Gomtu,60487.23,60.49
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-02-16,Gedu,61367.72,61.37
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-02-16,Lobesa,62306.1,62.31
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-02-16,Khuruthang,62386.56,62.39
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-02-16,Gasa,63792.44,63.79
