Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-01,Gelephu Forest Checkpost,47904.35,47.9
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-01,Sarpang,48224.98,48.22
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-01,Dagapela,49493.49,49.49
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-01,Tsirang,48999.98,49
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-01,Zhemgang,49682.21,49.68
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-01,Trongsa,50657.79,50.66
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-01,Bumthang,51444.24,51.44
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-01,Dagana,49959.91,49.96
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-01,Lhamoizingkha,48909.82,48.91
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-01,Dangdung,51290.43,51.29
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-01,Panbang,49456.88,49.46
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-01,Tingtibi,49055.52,49.06
