Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Gelephu Town,37680.86,37.68
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Sarpang,37727.89,37.73
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Dagapela,39214.97,39.21
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Tsirang,38714.15,38.71
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Zhemgang,41801.88,41.8
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Trongsa,40796.39,40.8
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Bumthang,41115.28,41.12
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Dagana,39667.58,39.67
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Lhamoizingkha,40741.42,40.74
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Dangdung,41035,41.03
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Panbang,39233.39,39.23
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-05-16,Tingtibi,39391.86,39.39
