Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-01-01,Phuentsholing,58108.4,58.11
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-01-01,Rinchending,58188.86,58.19
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-01-01,Pasakha,58242.5,58.24
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-01-01,Chimakothi,59655.41,59.66
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-01-01,Chubachu,60109.67,60.11
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-01-01,Paro Shaba,60113.65,60.11
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-01-01,Haa,60889.33,60.89
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-01-01,Wangdue Zero Point,60306.39,60.31
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-01-01,Beychu,60529.89,60.53
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-01-01,Samtse Checkpost,57667.92,57.67
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-01-01,Sipsoo,59271.63,59.27
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-01-01,Pagli,57725.75,57.73
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-01-01,Gedu,59247.87,59.25
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-01-01,Mitsina,60216.99,60.22
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-01-01,Khuruthang,60281.29,60.28
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-01-01,Gasa,61665.24,61.67
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-01-01,Dorokha,58978.55,58.98
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-01-01,Langdru (Khasadrapchu),59957.69,59.96
