Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-09-16,Gelephu Forest Checkpost,48786.13,48.79
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-09-16,Sarpang,49107.87,49.11
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-09-16,Dagapela,50380.02,50.38
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-09-16,Tsirang,49887.13,49.89
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-09-16,Zhemgang,50570.08,50.57
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-09-16,Trongsa,51545.35,51.55
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-09-16,Bumthang,52335.11,52.34
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-09-16,Dagana,50847.63,50.85
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-09-16,Lhamoizingkha,52055.5,52.06
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-09-16,Dangdung,52174.96,52.17
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-09-16,Panbang,50338.66,50.34
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-09-16,Tingtibi,49938.75,49.94
