Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-04-16,Phuentsholing,45101.4,45.1
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-04-16,Rinchending,45181.86,45.18
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-04-16,Pasakha,45235.5,45.24
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-04-16,Chimakothi,46489.23,46.49
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-04-16,Chubachu,46954.08,46.95
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-04-16,Paro Shaba,46944.91,46.94
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-04-16,Haa,47661.92,47.66
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-04-16,Wangdue Zero Point,47224.21,47.22
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-04-16,Beychu,47447.71,47.45
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-04-16,Samtse Checkpost,45190.92,45.19
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-04-16,Sipsoo,46246.84,46.25
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-04-16,Pagli,45144.2,45.14
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-04-16,Gedu,46078.81,46.08
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-04-16,Mitsina,47134.81,47.13
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-04-16,Khuruthang,47202.8,47.2
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-04-16,Gasa,48450.49,48.45
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-04-16,Dorokha,45895.4,45.9
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-04-16,Langdru (Khasadrapchu),46802.1,46.8
