Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Gelephu Town,58127.43,58.13
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Sarpang,58227.94,58.23
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Dagapela,59889.67,59.89
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Tsirang,59419.15,59.42
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Zhemgang,62541.29,62.54
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Trongsa,61520.84,61.52
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Bumthang,61999.05,62
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Dagana,60399.51,60.4
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Lhamoizingkha,63677.33,63.68
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Dangdung,61613.96,61.61
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Panbang,59679.96,59.68
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Tingtibi,59908.36,59.91
