Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Eastern Region,MS (in KL),,2020-03-01,Samdrup Jongkhar,56068.35,56.07
Eastern Region,MS (in KL),,2020-03-01,Nganglam,56068.35,56.07
Eastern Region,MS (in KL),,2020-03-01,Wamrong,57523.85,57.52
Eastern Region,MS (in KL),,2020-03-01,Trashigang,57775.11,57.78
Eastern Region,MS (in KL),,2020-03-01,Trashiyangtse,58698.23,58.7
Eastern Region,MS (in KL),,2020-03-01,Mongar,58852.19,58.85
Eastern Region,MS (in KL),,2020-03-01,Gyelposing,58820.38,58.82
Eastern Region,MS (in KL),,2020-03-01,Kanglung,57974.76,57.97
Eastern Region,MS (in KL),,2020-03-01,Pemagatshel,57389.84,57.39
Eastern Region,MS (in KL),,2020-03-01,Lhuntse,59372.96,59.37
Eastern Region,MS (in KL),,2020-03-01,Jomotsangkha,57011.29,57.01
Eastern Region,MS (in KL),,2020-03-01,Autsho,59014.53,59.01
Eastern Region,MS (in KL),,2020-03-01,Doksum,58059.58,58.06
Eastern Region,MS (in KL),,2020-03-01,Bhangtar,56834.8,56.83
Eastern Region,MS (in KL),,2020-03-01,Rangjung,58061.23,58.06
