Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-07-16,Gelephu Forest Checkpost,51897.91,51.9
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-07-16,Sarpang,52223.58,52.22
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-07-16,Dagapela,53508.55,53.51
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-07-16,Tsirang,53017.89,53.02
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-07-16,Zhemgang,53703.37,53.7
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-07-16,Trongsa,54677.53,54.68
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-07-16,Bumthang,55478.99,55.48
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-07-16,Dagana,53980.36,53.98
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-07-16,Lhamoizingkha,52903.73,52.9
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-07-16,Dangdung,55296.46,55.3
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-07-16,Panbang,53450.44,53.45
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-07-16,Tingtibi,53055.67,53.06
