Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-01-16,Gelephu Town,58987.54,58.99
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-01-16,Sarpang,59061.45,59.06
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-01-16,Dagapela,60636.34,60.64
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-01-16,Tsirang,60150.75,60.15
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-01-16,Zhemgang,63255.78,63.26
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-01-16,Trongsa,62242.77,62.24
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-01-16,Bumthang,62641.76,62.64
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-01-16,Dagana,61117.72,61.12
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-01-16,Lhamoizingkha,63429.66,63.43
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-01-16,Dangdung,62408.24,62.41
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-01-16,Panbang,60540.07,60.54
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-01-16,Tingtibi,60733.7,60.73
