Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-02-01,Samdrup Jongkhar Gate,58321.66,58.32
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-02-01,Nganglam Potonala,58315.15,58.32
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-02-01,Wamrong,59800.54,59.8
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-02-01,Trashigang,60032.42,60.03
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-02-01,Trashiyangtse,60973.59,60.97
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-02-01,Mongar,61120.3,61.12
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-02-01,Gyelposing,61074,61.07
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-02-01,Kanglung,60248.31,60.25
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-02-01,Pemagatshel,59660.68,59.66
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-02-01,Lhuntse,61634.94,61.63
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-02-01,Jomotsangkha,58321.66,58.32
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-02-01,Autsho,61273.17,61.27
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-02-01,Doksum,60319.39,60.32
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-02-01,Bhangtar,58929.58,58.93
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-02-01,Rangjung,60324.04,60.32
