Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-10-16,Samdrup Jongkhar,48681.49,48.68
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-10-16,Nganglam,48681.49,48.68
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-10-16,Wamrong,49925.19,49.93
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-10-16,Trashigang,50352.03,50.35
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-10-16,Trashiyangtse,51111.65,51.11
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-10-16,Mongar,51331.26,51.33
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-10-16,Gyelposing,51430.76,51.43
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-10-16,Kanglung,50404.52,50.4
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-10-16,Pemagatshel,49844.26,49.84
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-10-16,Lhuntse,51907.62,51.91
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-10-16,Jomotsangkha,47341.96,47.34
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-10-16,Autsho,51579.37,51.58
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-10-16,Doksum,50613.86,50.61
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-10-16,Bhangtar,49289.41,49.29
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2020-10-16,Rangjung,50588.34,50.59
