Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-04-01,Samdrup Jongkhar Gate,64318.68,64.32
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-04-01,Nganglam Potonala,64312.18,64.31
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-04-01,Wamrong,65859.79,65.86
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-04-01,Trashigang,66040.08,66.04
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-04-01,Trashiyangtse,67029.29,67.03
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-04-01,Mongar,67156.71,67.16
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-04-01,Gyelposing,67071.83,67.07
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-04-01,Kanglung,66299.21,66.3
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-04-01,Pemagatshel,65704.33,65.7
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-04-01,Lhuntse,67655.02,67.66
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-04-01,Jomotsangkha,64318.68,64.32
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-04-01,Autsho,67284.38,67.28
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-04-01,Doksum,66333.7,66.33
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-04-01,Bhangtar,64926.6,64.93
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-04-01,Rangjung,66346.33,66.35
