Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Samdrup Jongkhar,52702.07,52.7
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Nganglam,52702.07,52.7
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Wamrong,54122.64,54.12
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Trashigang,54402.85,54.4
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Trashiyangtse,55299.01,55.3
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Mongar,55463.8,55.46
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Gyelposing,55453.65,55.45
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Kanglung,54578.23,54.58
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Pemagatshel,53997.38,54
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Lhuntse,55993.74,55.99
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Jomotsangkha,51359.27,51.36
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Autsho,55640.28,55.64
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Doksum,54683.59,54.68
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Bhangtar,53309.99,53.31
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-08-16,Rangjung,54680.76,54.68
